Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Vienna,Austria","03/12/2020",18.3,21.6,20.1,6.4,41.11,,28.8,61.2,242.0,,0.0,0.0,,62.6,0.2,1011.8,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/13/2020",11.3,12.2,11.8,-0.6,42.17,,28.8,79.1,268.33,,0.0,0.0,,48.8,0.1,1017.0,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/13/2020",9.6,10.8,10.3,-1.0,45.44,,18.0,79.1,275.0,7.6,0.0,0.0,,40.0,0.1,1019.0,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/14/2020",9.2,9.6,9.4,-0.8,49.06,,14.4,,9.0,7.0,0.0,0.0,,48.4,88.4,1022.6,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Overcast"
"Vienna,Austria","03/14/2020",4.8,10.8,8.2,-4.2,41.54,,13.9,,265.75,2.1,0.1,12.5,,40.5,28.7,1023.2,"Rain",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Rain, Partially cloudy"
"Vienna,Austria","03/15/2020",7.3,10.0,8.6,-7.9,30.53,,25.2,54.0,139.25,3.9,0.0,0.0,,40.5,1.5,1026.6,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/15/2020",6.3,6.8,6.6,-10.3,29.0,,21.6,,140.0,3.0,0.0,0.0,,37.7,0.0,1026.0,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/16/2020",12.2,14.6,13.5,-4.1,29.27,,25.2,54.0,142.5,,0.0,0.0,,46.9,0.2,1024.2,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/16/2020",9.6,14.1,12.2,-2.4,36.76,,18.0,54.0,125.0,8.8,0.0,0.0,,43.8,0.1,1024.9,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/17/2020",9.3,14.6,12.4,3.0,52.74,,18.0,,232.1,8.4,0.01,10.0,,19.7,0.3,1029.5,"Rain, Rain Showers, Sky Coverage Increasing",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Rain"
"Vienna,Austria","03/18/2020",16.4,18.2,17.6,5.0,43.79,,7.2,,115.0,,0.0,0.0,,25.4,0.1,1027.8,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/18/2020",14.6,17.3,16.0,3.9,44.54,,10.8,,152.5,,0.0,0.0,,28.4,0.0,1026.9,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/19/2020",15.6,16.7,16.1,5.4,48.94,,7.2,,55.0,,0.0,0.0,,14.6,0.0,1024.9,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/19/2020",14.6,18.7,17.6,5.2,44.39,,7.2,,107.5,,0.0,0.0,,20.9,0.0,1022.8,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/20/2020",16.2,19.8,18.7,4.0,38.21,,14.4,,67.5,,0.0,0.0,,20.0,0.1,1018.2,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/20/2020",16.6,17.5,17.1,4.1,42.11,,7.2,,35.0,,0.0,0.0,,20.6,0.2,1017.1,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/21/2020",5.3,6.5,6.1,1.3,70.99,,21.6,50.4,322.5,1.8,1.0,50.0,,25.0,0.3,1021.5,"Rain, Rain Showers, Light Rain",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Rain"
"Vienna,Austria","03/21/2020",4.1,5.6,4.9,-0.5,68.16,,21.6,50.4,326.67,-0.2,0.5,50.0,,22.6,0.3,1024.6,"Rain, Light Rain, Sky Coverage Increasing",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Rain"
"Vienna,Austria","03/22/2020",0.6,3.7,2.3,-8.4,45.36,,25.2,54.0,264.0,-3.5,0.0,0.0,,34.4,0.3,1031.6,"Snow And Rain Showers, Snow Showers, Precipitation In Vicinity, Rain, Sky Coverage Increasing",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/23/2020",3.4,4.0,3.6,-11.7,31.61,,21.6,68.3,346.67,-1.2,0.0,0.0,,40.7,0.2,1032.2,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/23/2020",2.0,3.1,2.5,-11.4,35.1,,21.6,54.0,335.0,-2.9,0.0,0.0,,35.4,0.2,1033.0,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/24/2020",3.9,5.2,4.5,-9.9,34.33,,18.0,,325.0,-0.1,0.0,0.0,,26.6,0.0,1031.7,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/24/2020",3.5,7.1,5.7,-11.2,28.64,,21.6,,295.0,0.1,0.0,0.0,,27.3,0.0,1030.2,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/25/2020",1.6,3.3,2.7,-5.1,56.42,,14.6,50.4,88.5,-2.3,0.0,0.0,,17.0,12.7,1029.7,"Light Snow, Rain, Snow",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/25/2020",2.6,2.8,2.7,-4.0,61.17,,7.2,,125.0,0.6,0.0,0.0,,19.2,0.4,1029.4,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/26/2020",6.6,10.1,8.7,-5.3,36.91,,7.2,,117.5,5.3,0.0,0.0,,37.2,0.3,1024.5,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/27/2020",10.1,16.8,14.3,-0.8,35.89,,10.8,,147.5,,0.0,0.0,,23.8,0.1,1019.3,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/27/2020",2.1,10.1,7.2,-0.4,58.88,,7.2,,192.33,5.2,0.0,0.0,,14.2,0.0,1017.9,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/28/2020",10.3,18.4,15.4,-0.9,33.76,,10.8,,156.9,,0.0,0.0,,26.3,0.0,1014.3,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/28/2020",10.1,17.5,13.9,-0.1,38.87,,18.0,,308.0,,0.0,0.0,,14.1,0.1,1013.1,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/29/2020",8.8,13.4,10.6,-1.3,43.81,,21.6,50.4,295.0,6.6,0.0,0.0,,17.8,0.1,1014.7,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/29/2020",6.8,13.8,10.6,-3.3,38.57,,25.2,57.6,318.0,3.6,0.0,0.0,,28.0,0.2,1016.4,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/30/2020",1.3,6.3,3.4,-4.7,55.5,,28.8,54.0,323.0,-3.9,0.0,0.0,,27.1,0.2,1022.8,"Rain",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/30/2020",2.6,6.2,4.8,-12.4,27.94,,25.2,54.0,287.0,-2.1,0.0,0.0,,54.3,0.2,1023.9,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/30/2020",-0.2,4.6,1.8,-10.4,40.44,,18.0,,126.1,-2.6,0.0,0.0,,24.8,0.0,1026.1,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/31/2020",0.1,6.2,4.1,-9.1,38.31,,14.4,,159.9,-2.3,0.0,0.0,,46.0,0.2,1026.3,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","03/31/2020",1.3,6.3,3.0,-3.8,62.1,,21.6,50.4,306.0,-1.6,0.73,10.0,,23.5,0.1,1026.8,"Snow And Rain Showers, Snow Showers, Rain Showers",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Rain"
"Vienna,Austria","04/01/2020",0.1,4.2,1.6,-5.3,61.39,,10.8,,272.1,-2.5,0.0,0.0,,18.3,0.0,1026.0,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/01/2020",5.1,8.3,7.0,-9.2,30.69,,10.8,,123.7,3.9,0.0,0.0,,37.7,0.0,1020.3,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/01/2020",0.8,5.3,2.8,-7.7,46.71,,7.2,,195.0,-1.1,0.0,0.0,,19.2,0.0,1017.2,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/02/2020",4.0,13.3,9.1,-7.5,31.43,,18.0,,82.0,2.3,0.0,0.0,,29.8,0.0,1014.0,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/02/2020",4.3,11.8,7.5,-8.5,32.55,,14.4,,182.1,1.9,0.0,0.0,,23.4,0.0,1010.8,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/03/2020",4.6,14.8,9.5,-4.7,37.7,,18.0,,230.9,7.6,0.0,0.0,,24.3,0.1,1013.0,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/03/2020",10.3,14.6,12.8,-2.0,36.63,,18.0,,287.0,,0.0,0.0,,27.1,0.3,1016.4,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/04/2020",7.6,10.1,9.1,0.3,54.18,,7.2,,160.5,8.2,0.0,0.0,,15.3,0.1,1022.3,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/04/2020",10.9,14.6,13.3,-1.7,35.66,,14.4,,158.1,,0.0,0.0,,35.4,0.1,1024.7,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/04/2020",5.3,12.0,9.1,-2.6,44.19,,7.2,,306.4,7.5,0.0,0.0,,18.3,0.0,1028.1,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/05/2020",5.0,17.1,11.6,-3.4,36.56,,14.4,,133.3,8.0,0.0,0.0,,30.7,0.0,1029.5,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/05/2020",5.7,17.1,13.4,-2.8,33.94,,14.4,,138.8,4.0,0.0,0.0,,28.9,0.0,1027.4,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/06/2020",7.5,16.4,10.4,-2.0,42.49,,25.2,50.4,114.9,6.7,0.0,0.0,,17.6,0.0,1028.8,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/06/2020",13.1,19.8,17.6,-3.5,23.83,,28.8,61.2,142.0,,0.0,0.0,,25.1,0.0,1028.2,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/06/2020",7.8,12.6,10.7,-6.7,29.01,,18.0,,171.0,6.7,0.0,0.0,,17.4,0.0,1031.0,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/07/2020",12.3,20.5,17.3,-7.0,18.65,,21.6,,141.0,,0.0,0.0,,38.6,0.0,1031.3,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/07/2020",10.0,18.1,13.6,-7.9,22.11,,18.0,,127.6,,0.0,0.0,,23.8,0.0,1030.6,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/08/2020",7.6,20.7,13.5,-7.6,25.18,,25.2,46.8,157.4,,0.0,0.0,,37.2,0.0,1029.4,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/08/2020",13.5,21.6,18.1,-7.0,18.61,,25.2,46.8,145.56,,0.0,0.0,,32.0,0.0,1024.6,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/09/2020",7.7,14.3,10.7,-3.5,37.59,,7.2,,160.2,8.2,0.0,0.0,,20.1,0.0,1022.9,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/09/2020",15.8,23.5,21.4,-3.5,19.1,,14.4,,234.0,,0.0,0.0,,38.6,0.0,1020.6,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/09/2020",13.6,21.1,16.9,1.3,36.74,,14.4,,296.1,,0.0,0.0,,19.2,0.0,1022.5,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/10/2020",13.3,20.0,16.5,3.1,41.45,,15.0,,235.1,,0.0,0.0,,56.1,1.1,1024.5,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/10/2020",13.6,19.9,17.1,2.6,38.7,,14.4,,249.2,,0.0,0.0,,41.8,0.1,1022.0,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/11/2020",11.6,16.6,13.4,0.4,41.71,,7.5,,97.0,,0.0,0.0,,32.1,4.7,1024.2,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/11/2020",15.6,19.1,17.8,-0.4,29.15,,18.0,,205.1,,0.0,0.0,,43.2,0.2,1023.3,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/11/2020",8.8,15.0,11.4,1.1,49.57,,7.2,,172.2,7.8,0.0,0.0,,17.8,0.0,1022.9,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/12/2020",13.0,22.6,18.5,1.9,33.5,,14.4,,109.0,,0.0,0.0,,33.0,0.1,1018.4,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/12/2020",16.0,22.0,18.7,5.0,40.82,,14.4,,187.0,,0.52,20.0,,25.2,0.1,1012.9,"Rain, Sky Coverage Increasing",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Rain"
"Vienna,Austria","04/13/2020",14.3,21.5,18.3,4.7,41.64,,18.0,50.4,229.2,,0.0,0.0,,33.0,0.3,1010.6,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/13/2020",8.1,22.1,14.7,5.1,56.55,,32.3,64.8,310.0,5.3,6.09,60.0,,30.0,0.3,1011.5,"Rain, Rain Showers",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Rain"
"Vienna,Austria","04/14/2020",5.6,7.3,6.4,-2.5,53.45,,32.3,57.6,308.0,1.4,0.0,10.0,,18.8,0.1,1017.6,"Rain, Rain Showers",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/14/2020",7.0,8.4,7.8,-6.5,35.53,,25.2,61.2,317.0,3.1,0.0,0.0,,38.6,0.3,1021.7,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/14/2020",4.1,7.3,6.1,-5.5,43.4,,14.6,,285.2,1.7,0.0,0.0,,15.5,8.3,1025.8,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/15/2020",4.5,16.0,10.6,-6.3,31.45,,14.4,,271.0,2.8,0.0,0.0,,47.8,0.2,1025.3,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/15/2020",8.8,16.6,13.4,-4.6,29.38,,10.8,,235.2,7.8,0.0,0.0,,35.4,0.1,1022.6,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/16/2020",6.5,17.2,10.1,-1.1,46.42,,10.8,,132.0,5.3,0.0,0.0,,27.5,0.1,1021.0,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/16/2020",17.6,23.1,21.1,-0.8,23.73,,10.8,,136.1,,0.0,0.0,,41.8,3.0,1015.2,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/16/2020",15.3,18.0,16.6,1.6,36.77,,18.0,,245.1,,0.0,0.0,,21.5,0.1,1014.5,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/17/2020",19.6,24.8,22.6,2.2,26.18,,21.6,,297.0,,0.0,0.0,,49.6,0.3,1013.8,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/17/2020",14.3,23.6,18.8,4.8,41.05,,10.8,,299.1,,0.0,0.0,,28.4,0.1,1014.1,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/18/2020",13.0,20.2,15.9,4.2,46.42,,10.8,,151.4,,0.0,0.0,,25.2,0.2,1016.2,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/18/2020",16.3,22.6,20.6,7.2,43.92,,10.8,,166.8,,0.1,10.0,,24.3,0.3,1013.7,"Rain, Rain Showers",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Rain"
"Vienna,Austria","04/19/2020",12.3,16.6,14.8,8.9,68.06,,10.8,,205.9,,0.6,30.0,,20.6,0.2,1014.1,"Rain, Rain Showers, Sky Coverage Increasing",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Rain"
"Vienna,Austria","04/19/2020",11.6,14.3,13.3,4.5,57.05,,18.0,,305.0,,4.0,30.0,,32.1,0.3,1016.9,"Rain, Rain Showers, Light Rain, Sky Coverage Increasing",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Rain"
"Vienna,Austria","04/19/2020",6.9,12.6,9.8,-3.1,40.29,,14.4,,274.6,4.3,0.0,0.0,,19.2,0.0,1020.6,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/20/2020",6.8,15.7,11.9,-2.4,37.17,,14.4,,98.0,4.7,0.0,0.0,,40.0,0.0,1021.6,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/20/2020",9.5,16.2,13.6,-1.7,35.36,,10.8,,117.9,8.6,0.0,0.0,,34.4,0.0,1020.2,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/21/2020",7.5,13.4,9.9,-2.4,43.19,,21.5,,84.0,6.3,0.0,0.0,,29.4,0.1,1021.5,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/21/2020",13.9,17.0,15.8,-3.5,26.52,,10.8,,83.0,,0.0,0.0,,40.9,0.0,1020.4,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/21/2020",4.6,12.6,9.6,-1.5,46.41,,7.2,,136.3,,0.0,0.0,,17.8,0.0,1022.9,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/22/2020",11.6,17.7,15.5,-3.1,28.04,,10.8,,87.0,,0.0,0.0,,42.3,0.0,1022.2,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/22/2020",9.5,17.1,13.0,-0.9,39.87,,10.8,,174.2,8.8,0.0,0.0,,23.8,0.0,1021.1,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/23/2020",8.5,18.2,13.1,-0.5,41.03,,10.8,,124.7,7.5,0.0,0.0,,36.7,0.0,1022.5,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/23/2020",12.5,20.6,17.5,-0.9,29.58,,10.8,,150.2,,0.0,0.0,,41.3,0.1,1018.8,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
"Vienna,Austria","04/24/2020",8.1,14.6,11.0,1.9,54.34,,7.2,,148.4,7.0,0.0,0.0,,19.2,0.1,1015.6,"",48.2026,16.3684,"Wien, Österreich","Wien, Österreich","","Clear"
