Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Eisenstadt,Austria","03/03/2020",7.6,10.1,9.3,1.4,57.92,,25.2,63.8,300.0,3.9,1.66,16.67,,13.4,29.6,1000.8,"Sky Coverage Increasing",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain, Partially cloudy"
"Eisenstadt,Austria","03/03/2020",6.6,7.1,6.8,-1.2,56.69,,28.7,64.6,292.5,2.3,0.0,0.0,,11.3,19.7,1004.8,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/04/2020",9.1,10.0,9.6,-2.6,42.29,,18.2,61.2,320.0,6.5,0.0,0.0,,15.0,44.4,1012.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Partially cloudy"
"Eisenstadt,Austria","03/04/2020",3.6,9.6,7.7,-2.8,48.1,,21.5,50.4,296.25,1.8,0.0,0.0,,11.3,17.3,1012.7,"Precipitation In Vicinity, Rain, Rain Showers",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/05/2020",8.2,12.1,10.7,-3.2,38.28,,30.9,54.0,163.63,4.9,0.0,0.0,,16.9,0.6,1004.4,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/05/2020",7.2,7.6,7.4,-1.5,53.23,,28.7,54.0,140.0,3.3,0.0,0.0,,10.0,0.0,1000.8,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/06/2020",6.6,9.6,8.2,5.3,82.07,,7.3,36.0,276.5,5.2,7.64,50.0,,11.3,24.7,999.1,"Rain, Rain Showers",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain"
"Eisenstadt,Austria","03/06/2020",7.0,9.7,8.0,5.1,81.8,,7.2,,217.5,5.8,0.0,0.0,,13.3,32.9,1001.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Partially cloudy"
"Eisenstadt,Austria","03/07/2020",5.5,10.6,7.9,0.3,59.43,,35.9,63.5,284.1,2.4,0.27,30.0,,11.5,24.8,1016.1,"Rain, Rain Showers, Light Rain",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain"
"Eisenstadt,Austria","03/08/2020",9.0,9.5,9.2,-3.0,42.04,,14.4,39.6,333.17,6.8,0.0,0.0,,11.7,23.0,1020.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/08/2020",2.5,8.0,4.8,-2.6,59.16,,14.2,,266.5,0.5,0.0,0.0,,11.3,0.0,1019.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/09/2020",7.7,8.7,8.2,-1.0,52.6,,7.2,,84.0,6.5,0.0,0.0,,19.5,0.1,1013.5,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/09/2020",7.6,12.0,9.8,1.8,58.45,,10.8,,244.25,,0.0,0.0,,13.6,0.1,1014.0,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/10/2020",10.6,13.7,12.6,-0.7,40.25,,14.5,,251.25,,0.0,0.0,,13.1,24.7,1013.7,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/10/2020",10.5,11.0,10.8,1.1,51.34,,14.4,,285.0,,0.0,0.0,,10.0,0.1,1013.7,"Rain",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/11/2020",17.2,18.5,17.8,7.2,50.03,,35.9,39.6,282.5,,0.0,0.0,,12.5,26.0,1013.7,"Rain",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Partially cloudy"
"Eisenstadt,Austria","03/11/2020",14.2,18.0,15.9,6.8,55.35,,32.4,68.6,284.67,,0.0,0.0,,12.5,29.7,1016.3,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Partially cloudy"
"Eisenstadt,Austria","03/12/2020",12.6,21.1,18.1,6.2,46.99,,21.6,,214.8,,0.0,0.0,,12.5,13.8,1012.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/13/2020",9.6,12.6,11.1,-2.2,40.94,,35.9,69.5,286.67,7.1,0.2,16.67,,12.5,6.6,1016.7,"Rain Showers",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain"
"Eisenstadt,Austria","03/13/2020",9.1,10.1,9.6,-1.8,44.82,,25.2,69.5,272.5,7.0,2.9,25.0,,11.3,7.4,1018.9,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain"
"Eisenstadt,Austria","03/14/2020",10.1,10.2,10.2,-1.5,44.23,,14.4,,355.0,,0.0,0.0,,20.1,40.0,1022.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Partially cloudy"
"Eisenstadt,Austria","03/14/2020",4.0,10.6,8.2,-3.5,44.01,,18.0,,147.5,0.7,0.0,0.0,,12.5,6.2,1022.7,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/15/2020",5.1,9.5,8.2,-7.8,31.63,,25.1,46.8,140.0,2.0,0.0,0.0,,13.8,0.0,1027.0,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/15/2020",3.1,4.2,3.6,-9.4,38.01,,10.9,,140.0,0.2,0.0,0.0,,10.0,0.0,1027.0,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/16/2020",12.1,14.0,13.2,-3.1,32.02,,28.8,68.4,145.0,,0.0,0.0,,15.0,0.0,1024.7,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/16/2020",7.0,13.7,10.8,-2.2,41.14,,25.2,68.4,101.83,4.9,0.0,0.0,,15.0,0.0,1025.0,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/17/2020",9.7,14.6,12.3,2.2,51.21,,14.3,,256.8,8.1,0.1,10.0,,12.5,29.6,1029.1,"Rain",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain, Partially cloudy"
"Eisenstadt,Austria","03/18/2020",16.6,18.1,17.8,4.7,42.02,,14.3,,81.33,,0.0,0.0,,15.0,0.1,1027.7,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/18/2020",10.6,15.5,12.5,4.4,58.29,,10.7,,278.0,,0.0,0.0,,12.5,0.0,1027.2,"Rain, Rain Showers",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/19/2020",17.1,18.2,17.7,6.3,47.15,,7.5,,72.0,,0.0,0.0,,10.0,0.0,1024.5,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/19/2020",12.1,20.1,17.2,5.4,46.59,,10.8,,138.5,,0.0,0.0,,11.9,6.2,1022.3,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/20/2020",16.7,20.6,19.0,3.9,36.88,,14.4,,75.0,,0.0,0.0,,11.9,17.3,1017.6,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/20/2020",15.1,17.1,16.1,3.5,43.14,,10.8,,49.5,,0.0,0.0,,10.0,0.0,1016.6,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/21/2020",5.2,6.1,5.7,2.4,79.44,,25.2,54.0,321.75,0.7,8.96,100.0,,10.0,28.3,1020.0,"Rain, Rain Showers, Light Rain",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain, Partially cloudy"
"Eisenstadt,Austria","03/21/2020",3.6,4.7,4.4,0.7,77.39,,25.2,54.0,343.33,-1.2,3.3,66.67,,10.8,33.0,1023.4,"Rain, Rain Showers, Light Rain",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain, Partially cloudy"
"Eisenstadt,Austria","03/22/2020",-0.2,4.6,2.4,-8.2,46.4,,25.2,57.6,311.0,-4.7,0.0,0.0,,12.0,18.8,1030.5,"Precipitation In Vicinity, Rain, Sky Coverage Decreasing, Snow",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/23/2020",3.6,4.6,4.2,-10.7,32.91,,32.4,68.3,186.67,-1.9,0.0,0.0,,12.5,14.8,1030.5,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/23/2020",2.0,3.1,2.5,-10.7,37.17,,25.3,57.6,360.0,-2.4,0.0,0.0,,11.2,24.8,1031.7,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/24/2020",5.1,5.7,5.4,-7.9,37.85,,21.6,39.6,335.0,1.7,0.0,0.0,,15.0,39.4,1030.8,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Partially cloudy"
"Eisenstadt,Austria","03/24/2020",3.1,7.2,5.8,-10.2,30.85,,21.6,46.8,308.75,-1.5,0.0,0.0,,11.9,17.2,1029.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/25/2020",0.6,3.0,2.0,-4.0,64.79,,14.3,,104.13,-2.7,0.29,37.5,,11.7,37.1,1029.5,"Drizzle, Rain, Rain Showers, Light Rain",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain, Partially cloudy"
"Eisenstadt,Austria","03/25/2020",0.5,1.6,1.1,-2.9,74.69,,7.1,,175.5,-1.8,0.0,0.0,,10.0,0.1,1029.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/26/2020",6.1,9.5,7.8,-4.5,41.31,,10.7,,159.25,4.7,0.0,0.0,,10.0,24.7,1024.3,"Sky Coverage Increasing",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/27/2020",8.1,15.5,12.9,-0.5,40.86,,14.3,,198.7,6.3,0.0,0.0,,11.0,5.0,1019.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/27/2020",0.8,8.0,6.2,0.0,64.61,,14.3,,322.9,-0.7,0.0,0.0,,11.0,3.0,1017.6,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/28/2020",9.0,18.5,15.9,0.2,35.66,,10.8,,196.7,,0.0,0.0,,10.5,7.9,1014.0,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/28/2020",10.0,16.1,12.1,0.4,45.05,,21.5,,291.1,,0.0,0.0,,11.5,4.9,1012.8,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/29/2020",8.6,14.5,11.2,-0.8,43.86,,28.8,50.4,317.9,5.9,0.0,0.0,,9.8,14.8,1013.9,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/29/2020",6.5,15.0,11.0,-3.0,38.35,,32.3,51.5,315.0,2.8,0.0,0.0,,10.2,3.0,1015.4,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/30/2020",1.6,6.0,3.4,-4.0,58.29,,25.3,57.6,310.9,-3.8,0.0,0.0,,10.5,17.9,1021.7,"Rain",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/30/2020",2.4,5.7,4.5,-11.3,31.15,,21.7,56.5,317.0,-2.5,0.0,0.0,,17.0,34.6,1023.3,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Partially cloudy"
"Eisenstadt,Austria","03/30/2020",-1.9,1.6,-0.8,-9.9,50.2,,14.3,,316.0,-5.8,0.0,0.0,,11.5,0.0,1026.0,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/31/2020",-1.2,7.5,4.4,-10.1,34.81,,14.3,,201.9,-5.8,0.0,0.0,,16.4,5.0,1026.0,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","03/31/2020",0.1,6.1,2.0,-4.0,65.83,,17.9,,264.7,-4.2,0.67,10.0,,11.3,10.9,1026.2,"Snow And Rain Showers, Snow Showers, Rain, Rain Showers",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain"
"Eisenstadt,Austria","04/01/2020",-0.9,5.6,1.3,-4.8,65.54,,17.8,,268.1,-4.9,0.0,0.0,,12.0,0.0,1025.4,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/01/2020",1.5,8.6,6.5,-7.5,36.93,,17.9,,133.8,-0.6,0.0,0.0,,12.5,4.0,1020.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/01/2020",-2.0,0.6,-0.5,-8.0,57.28,,10.8,,245.6,-5.5,0.0,0.0,,13.4,0.0,1017.4,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/02/2020",3.1,13.1,10.2,-7.6,29.44,,21.5,,116.8,6.9,0.0,0.0,,13.7,0.0,1013.7,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/02/2020",1.1,11.0,4.5,-7.8,42.09,,14.4,,164.7,-1.1,0.0,0.0,,11.5,0.0,1011.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/03/2020",1.5,16.0,8.5,-4.5,42.41,,25.2,49.1,225.9,0.6,0.0,0.0,,13.1,3.0,1012.8,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/03/2020",6.6,16.0,12.2,-2.6,37.81,,21.6,57.6,256.3,3.9,0.0,0.0,,12.5,21.7,1016.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/04/2020",4.0,11.1,6.9,-0.1,61.51,,14.3,,269.8,1.3,0.0,0.0,,11.5,8.0,1022.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/04/2020",11.2,15.1,13.6,-2.2,33.81,,14.4,,131.9,,0.0,0.0,,14.0,10.9,1024.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/04/2020",4.6,9.1,7.0,-2.6,50.54,,17.8,,315.0,1.4,0.0,0.0,,11.0,0.0,1027.7,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/05/2020",4.1,16.6,11.7,-3.0,37.0,,14.4,,149.4,0.8,0.0,0.0,,15.1,0.0,1029.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/05/2020",6.6,17.0,11.1,-2.5,40.21,,10.8,,207.4,5.1,0.0,0.0,,13.5,0.0,1027.6,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/06/2020",4.5,17.5,9.1,-1.3,50.13,,21.7,,105.0,2.8,0.0,0.0,,14.6,0.0,1029.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/06/2020",9.2,19.1,16.3,-3.6,26.16,,35.9,61.2,137.8,,0.0,0.0,,12.5,0.0,1029.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/06/2020",3.2,8.1,5.7,-4.2,49.16,,10.8,,118.3,0.3,0.0,0.0,,15.5,0.0,1032.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/07/2020",11.2,19.6,17.0,-6.3,20.47,,28.7,,132.1,,0.0,0.0,,13.0,0.0,1031.7,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/07/2020",5.6,17.5,9.6,-5.9,34.39,,14.4,,105.8,3.3,0.0,0.0,,11.5,0.0,1031.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/08/2020",4.1,20.5,12.2,-6.8,30.49,,28.8,,122.4,3.5,0.0,0.0,,18.0,0.0,1029.8,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/08/2020",9.6,21.0,15.6,-5.0,26.73,,21.6,46.8,162.89,,0.0,0.0,,13.3,0.0,1025.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/09/2020",5.1,13.6,7.9,-2.6,47.75,,14.3,,277.7,3.2,0.0,0.0,,14.5,0.0,1023.0,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/09/2020",16.6,23.2,20.8,-2.2,22.14,,10.8,,152.5,,0.0,0.0,,16.2,0.0,1020.5,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/09/2020",12.1,14.6,13.6,2.2,46.25,,17.9,,322.4,,0.0,0.0,,11.5,0.0,1022.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/10/2020",12.6,20.2,16.6,3.6,42.92,,17.9,,214.0,,0.0,0.0,,14.9,8.9,1024.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/10/2020",9.6,20.2,14.1,3.2,49.77,,14.5,,215.4,8.1,0.0,0.0,,13.0,0.0,1022.0,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/11/2020",9.1,17.6,12.7,2.5,51.95,,17.9,,270.8,,0.0,0.0,,15.6,14.8,1023.8,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/11/2020",11.1,19.7,17.0,0.6,33.68,,17.9,,154.1,,0.0,0.0,,15.0,4.0,1023.1,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/11/2020",7.5,10.6,8.8,0.4,55.63,,10.7,,189.0,6.1,0.0,0.0,,13.9,3.9,1023.0,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/12/2020",12.0,22.1,18.7,3.1,35.67,,14.3,,87.3,,0.0,0.0,,13.5,8.9,1018.2,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/12/2020",12.1,21.6,15.9,6.5,54.58,,10.8,,185.5,,0.7,20.0,,11.5,8.9,1013.2,"Rain",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain"
"Eisenstadt,Austria","04/13/2020",12.0,22.1,16.6,6.9,55.74,,14.5,,178.1,,0.0,0.0,,15.6,19.8,1010.7,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/13/2020",8.1,22.6,15.9,5.1,54.66,,28.6,63.1,318.0,4.9,3.55,50.0,,11.0,17.3,1010.3,"Rain, Rain Showers, Light Rain",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain"
"Eisenstadt,Austria","04/14/2020",4.6,7.1,5.6,-0.4,65.86,,24.2,54.0,304.9,0.8,1.04,20.0,,11.4,21.2,1016.9,"Rain, Rain Showers",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Rain"
"Eisenstadt,Austria","04/14/2020",7.1,9.6,8.5,-5.9,35.51,,21.8,68.2,327.0,4.5,0.0,0.0,,12.1,19.8,1021.0,"Snow Showers, Sky Coverage Decreasing",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
"Eisenstadt,Austria","04/14/2020",0.5,6.0,2.4,-4.9,59.95,,10.8,,288.4,-2.9,0.0,0.0,,12.0,0.0,1025.8,"",47.84558,16.51892,"Eisenstadt, Burgenland, Österreich","Eisenstadt, Burgenland, Österreich","","Clear"
