Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"StPoelten,Austria","03/08/2020",7.5,9.5,8.5,-0.7,52.7,,20.9,,224.5,4.2,0.0,0.0,,15.0,28.4,1020.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Partially cloudy"
"StPoelten,Austria","03/08/2020",2.6,7.4,4.8,-1.0,66.91,,7.3,,185.25,1.7,0.0,0.0,,10.0,23.7,1018.8,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/09/2020",7.1,8.0,7.5,0.8,62.55,,24.3,,219.5,4.4,0.0,0.0,,30.0,47.5,1013.8,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Partially cloudy"
"StPoelten,Austria","03/09/2020",6.5,8.0,7.1,4.8,85.79,,24.4,,222.38,2.8,1.96,50.0,,17.5,23.7,1015.4,"Rain, Rain Showers, Light Rain",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain"
"StPoelten,Austria","03/10/2020",7.9,11.5,9.9,0.9,54.42,,24.7,64.8,224.25,4.6,0.0,0.0,,21.7,33.1,1014.4,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Partially cloudy"
"StPoelten,Austria","03/10/2020",7.5,7.5,7.5,4.1,79.25,,21.3,72.0,225.5,4.0,0.0,0.0,,,0.0,1014.2,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/11/2020",13.8,15.5,14.9,7.3,60.78,,38.7,,234.75,,0.47,75.0,,30.0,23.9,1014.7,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain"
"StPoelten,Austria","03/11/2020",13.1,14.6,13.6,7.9,68.61,,24.7,87.2,211.83,,0.0,0.0,,30.0,31.7,1016.9,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Partially cloudy"
"StPoelten,Austria","03/12/2020",15.0,20.4,18.1,6.9,48.24,,28.4,86.4,220.6,,0.0,0.0,,30.0,15.1,1011.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/13/2020",8.5,10.4,9.8,0.0,51.26,,35.3,67.9,221.67,5.1,0.2,16.67,,30.0,15.9,1018.5,"Rain",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain"
"StPoelten,Austria","03/13/2020",5.6,9.4,7.6,-0.4,57.17,,21.5,67.9,222.0,4.1,0.0,0.0,,5.0,18.9,1019.8,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/14/2020",9.0,9.5,9.2,-1.6,46.73,,3.7,,10.0,,0.0,0.0,,30.0,48.9,1022.6,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Partially cloudy"
"StPoelten,Austria","03/14/2020",4.5,9.5,7.5,-4.1,43.63,,10.6,,69.38,2.8,0.0,0.0,,20.0,23.7,1023.4,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/15/2020",7.1,11.9,9.7,-9.7,24.72,,14.7,46.8,64.75,5.0,0.0,0.0,,23.3,6.0,1023.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/15/2020",5.4,6.0,5.7,-10.4,30.21,,11.0,,41.5,3.0,0.0,0.0,,,0.0,1022.8,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/16/2020",11.1,16.0,13.9,-6.7,23.48,,7.3,,12.75,,0.0,0.0,,30.0,7.1,1022.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/16/2020",6.6,16.4,12.4,-3.6,34.04,,10.8,,74.0,9.2,0.0,0.0,,17.5,6.4,1023.8,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/17/2020",10.1,14.4,12.3,3.0,54.27,,21.0,,228.8,,0.0,0.0,,23.3,28.7,1029.9,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Partially cloudy"
"StPoelten,Austria","03/18/2020",16.5,19.1,18.2,3.7,38.38,,7.2,,156.0,,0.0,0.0,,30.0,9.6,1027.4,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/18/2020",10.1,17.0,13.4,3.9,53.63,,3.7,,163.75,,0.0,0.0,,10.0,0.0,1026.6,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/19/2020",16.0,16.5,16.3,5.7,49.69,,9.6,,147.5,,0.0,0.0,,,0.0,1024.5,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/19/2020",11.0,19.6,16.6,5.0,47.33,,7.2,,93.5,,0.0,0.0,,20.0,0.0,1022.6,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/20/2020",15.6,19.1,17.7,5.3,44.36,,10.7,,27.88,,0.0,0.0,,21.7,13.2,1018.0,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/20/2020",11.7,13.5,12.6,5.6,62.37,,3.7,,23.0,,0.0,0.0,,,0.0,1017.3,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/21/2020",3.1,4.5,3.9,1.6,85.28,,13.4,,184.0,-0.4,1.37,75.0,,10.0,23.9,1023.3,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain"
"StPoelten,Austria","03/21/2020",3.0,4.0,3.6,1.2,84.81,,14.3,,32.67,0.0,3.67,83.33,,7.5,31.9,1025.5,"Rain, Rain Showers, Light Rain",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain, Partially cloudy"
"StPoelten,Austria","03/22/2020",-1.0,3.0,0.9,-6.8,58.07,,14.3,54.0,118.3,-3.6,0.3,20.0,,21.7,28.7,1032.5,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain, Partially cloudy"
"StPoelten,Austria","03/23/2020",2.0,3.4,2.9,-12.0,32.47,,14.6,,120.83,-1.2,0.0,0.0,,25.0,28.7,1033.3,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Partially cloudy"
"StPoelten,Austria","03/23/2020",1.1,2.1,1.5,-11.4,37.73,,17.9,46.8,187.75,-2.3,0.0,0.0,,20.0,23.9,1034.2,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/24/2020",3.5,4.5,4.0,-10.7,33.38,,10.9,,185.5,0.7,0.0,0.0,,30.0,14.4,1032.8,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/24/2020",2.0,6.1,4.6,-12.2,28.74,,14.5,46.8,15.5,-0.2,0.0,0.0,,17.5,0.0,1031.0,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/25/2020",1.5,3.9,2.3,-5.8,55.52,,14.2,,75.88,-2.3,0.1,12.5,,26.7,28.7,1029.1,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain, Partially cloudy"
"StPoelten,Austria","03/25/2020",1.0,1.1,1.0,-4.8,65.24,,7.2,,52.5,-1.3,0.0,0.0,,,0.0,1028.9,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/26/2020",4.1,8.0,6.1,-6.1,41.38,,14.1,,48.5,0.8,0.0,0.0,,20.0,23.9,1024.4,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/27/2020",8.0,16.0,13.7,-1.8,34.95,,17.8,,66.3,,0.0,0.0,,27.5,0.0,1018.5,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/27/2020",1.7,6.5,3.8,-0.8,72.55,,3.9,,139.9,,0.0,0.0,,20.0,7.7,1018.3,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/28/2020",5.6,18.1,14.7,-1.1,36.21,,10.6,,206.8,,0.0,0.0,,30.0,4.8,1014.5,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/28/2020",9.0,16.1,11.6,0.7,48.34,,7.4,,254.1,8.0,0.03,10.0,,30.0,9.6,1014.2,"Rain",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain"
"StPoelten,Austria","03/29/2020",6.0,12.1,9.0,-0.9,50.99,,10.9,,260.4,4.6,0.0,0.0,,20.0,28.7,1015.8,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Partially cloudy"
"StPoelten,Austria","03/29/2020",6.1,12.5,9.5,-2.9,42.2,,17.7,,304.7,3.2,0.0,0.0,,20.0,13.4,1017.5,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/30/2020",-0.1,5.6,2.5,-3.6,64.81,,14.3,,300.9,-3.5,2.94,60.0,,30.0,19.1,1023.9,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain"
"StPoelten,Austria","03/30/2020",1.6,6.4,4.6,-9.1,36.98,,14.1,,268.0,-0.7,0.0,0.0,,30.0,12.4,1024.4,"Rain",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/30/2020",-3.7,2.0,-1.4,-6.2,71.08,,7.2,,224.8,-6.4,0.0,0.0,,,0.0,1026.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","03/31/2020",-3.2,6.0,2.5,-6.4,54.38,,20.9,,253.7,-6.2,0.41,20.0,,30.0,29.7,1026.7,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain, Partially cloudy"
"StPoelten,Austria","03/31/2020",-1.2,3.9,1.4,-3.8,68.92,,14.1,,241.0,-1.7,0.29,20.0,,30.0,9.6,1027.4,"Rain",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain"
"StPoelten,Austria","04/01/2020",-4.0,5.1,-0.8,-5.2,74.56,,3.8,,163.8,,0.0,0.0,,30.1,0.0,1026.3,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/01/2020",1.6,9.1,6.5,-7.4,36.96,,7.2,,72.6,4.5,0.0,0.0,,30.0,0.0,1019.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/01/2020",-3.2,1.1,-1.5,-6.4,69.22,,7.3,,238.8,-6.2,0.0,0.0,,30.0,0.0,1017.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/02/2020",1.0,14.4,9.7,-6.6,33.56,,10.7,,171.9,-1.2,0.0,0.0,,30.0,0.0,1013.4,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/02/2020",1.4,13.0,5.5,-3.3,55.09,,10.7,,205.0,-1.8,0.0,0.0,,30.0,0.0,1010.9,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/03/2020",1.2,14.0,6.9,-3.5,50.51,,28.2,54.0,222.2,-2.8,0.0,0.0,,30.0,13.4,1014.0,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/03/2020",7.6,14.4,11.5,-2.1,39.91,,24.8,54.0,267.4,,0.0,0.0,,20.0,17.2,1016.8,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/04/2020",5.1,10.0,6.7,0.6,65.46,,3.7,,180.1,,0.0,0.0,,30.0,15.3,1022.5,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/04/2020",10.9,13.5,12.7,-0.5,40.38,,10.6,,143.2,,0.0,0.0,,23.3,28.7,1024.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Partially cloudy"
"StPoelten,Austria","04/04/2020",0.2,8.0,3.4,-0.6,75.82,,7.3,,201.9,-2.3,0.0,0.0,,,0.0,1029.0,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/05/2020",0.1,17.0,10.0,-2.7,45.54,,17.7,,52.3,2.1,0.0,0.0,,30.0,0.0,1028.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/05/2020",7.2,17.1,12.1,-3.1,35.37,,14.2,,52.1,5.2,0.0,0.0,,30.0,0.0,1026.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/06/2020",5.2,20.0,10.6,-2.5,42.24,,14.4,,79.3,3.6,0.0,0.0,,30.0,0.0,1026.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/06/2020",11.9,21.1,18.5,-3.5,22.7,,14.6,50.4,111.2,,0.0,0.0,,30.0,0.0,1025.6,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/06/2020",2.3,11.6,5.9,-3.2,53.53,,11.8,,177.2,-1.0,0.0,0.0,,29.9,0.0,1030.1,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/07/2020",9.2,21.5,17.5,-5.6,21.43,,7.3,,24.5,,0.0,0.0,,30.0,0.0,1030.1,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/07/2020",3.6,20.0,10.7,-4.6,37.84,,7.2,,152.8,,0.0,0.0,,30.0,0.0,1030.1,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/08/2020",1.6,21.6,10.0,-5.6,39.65,,10.7,,72.0,6.4,0.0,0.0,,30.0,0.0,1028.8,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/08/2020",7.8,22.6,16.6,-7.5,22.09,,10.8,,75.33,,0.0,0.0,,30.0,0.0,1023.4,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/09/2020",3.1,12.7,6.2,-2.9,52.93,,14.4,,216.6,1.2,0.0,0.0,,30.0,0.0,1023.6,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/09/2020",16.2,23.5,21.1,-0.5,23.87,,21.0,,220.6,,0.0,0.0,,30.0,0.0,1020.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/09/2020",7.8,17.0,11.5,3.0,57.27,,7.3,,220.0,7.0,0.0,0.0,,,0.0,1023.8,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/10/2020",8.2,20.9,15.5,3.6,46.98,,7.2,,125.5,,0.0,0.0,,27.5,19.1,1024.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/10/2020",9.0,20.5,15.2,3.8,48.54,,10.5,,102.4,,0.0,0.0,,30.0,3.8,1022.1,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/11/2020",8.6,16.6,11.0,2.3,57.41,,10.8,,104.3,8.0,0.0,0.0,,30.0,3.8,1024.5,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/11/2020",13.1,19.9,17.4,1.2,34.12,,7.4,,41.6,,0.0,0.0,,30.0,7.7,1023.0,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/11/2020",4.7,12.4,7.8,1.2,64.08,,7.3,,133.8,3.6,0.0,0.0,,30.0,0.0,1023.0,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/12/2020",10.2,23.5,19.1,1.2,31.86,,17.6,,158.3,,0.0,0.0,,30.0,0.0,1017.7,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/12/2020",12.1,21.5,15.5,4.1,48.96,,14.1,,199.2,,0.6,20.0,,30.0,7.7,1013.1,"Rain",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain"
"StPoelten,Austria","04/13/2020",10.6,20.1,15.5,5.2,51.73,,24.6,,212.9,,0.0,0.0,,30.0,24.9,1011.5,"",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Clear"
"StPoelten,Austria","04/13/2020",6.1,21.5,13.3,5.7,65.18,,28.2,55.4,212.4,3.2,9.54,70.0,,25.0,17.2,1012.0,"Rain, Rain Showers, Sky Coverage Increasing",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain"
"StPoelten,Austria","04/14/2020",3.1,6.4,4.1,-0.5,74.03,,21.2,,265.3,-0.9,3.81,40.0,,25.0,13.4,1019.1,"Rain, Rain Showers",48.20755,15.62002,"Sankt Pölten, Niederösterreich, Österreich","Sankt Pölten, Niederösterreich, Österreich","","Rain"
