Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Innsbruck,Austria","03/05/2020",3.0,3.1,3.1,0.1,80.86,,23.7,111.6,253.0,-1.7,0.0,0.0,,10.0,39.9,999.3,"Rain Showers",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Partially cloudy"
"Innsbruck,Austria","03/06/2020",9.1,10.1,9.6,-2.7,42.17,,32.0,,282.25,6.1,0.1,25.0,,10.0,39.9,996.9,"Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","03/06/2020",6.4,8.8,7.3,-3.8,45.4,,25.9,62.3,277.33,2.7,0.0,0.0,,10.0,39.9,1002.0,"Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Partially cloudy"
"Innsbruck,Austria","03/07/2020",2.5,5.6,4.1,-2.4,63.46,,19.4,,132.7,-0.8,0.85,60.0,,10.0,39.9,1020.7,"Rain, Rain Showers",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","03/08/2020",6.1,9.2,8.1,-4.5,40.69,,7.6,,168.83,7.5,0.0,0.0,,10.0,17.7,1019.2,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/08/2020",3.2,5.8,4.3,-3.1,58.83,,5.4,,266.25,1.9,0.0,0.0,,10.0,0.0,1018.2,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/09/2020",4.2,4.8,4.5,0.1,73.19,,6.6,,229.5,3.2,0.65,100.0,,10.0,39.9,1016.7,"Rain, Rain Showers",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","03/09/2020",3.2,5.8,4.9,1.1,76.38,,8.9,,141.63,2.3,0.26,50.0,,10.0,32.1,1017.9,"Rain, Rain Showers, Light Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","03/10/2020",0.9,2.9,1.6,0.3,91.48,,19.0,50.4,267.5,-3.0,12.17,100.0,,10.0,39.9,1020.5,"Rain, Light Rain And Snow, Light Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","03/10/2020",1.5,1.6,1.6,0.8,94.52,,9.1,50.4,261.0,-1.1,3.97,100.0,,7.0,39.9,1021.7,"Rain, Light Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","03/11/2020",12.9,15.7,14.1,7.3,63.54,,13.3,,77.25,,0.0,0.0,,10.0,24.2,1017.2,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/11/2020",6.6,16.1,11.3,5.6,68.66,,13.9,57.6,185.17,7.3,0.0,0.0,,10.0,4.4,1018.4,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/12/2020",8.7,17.6,13.8,3.7,52.28,,9.5,,142.4,,0.0,0.0,,10.0,16.9,1012.8,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/13/2020",6.7,9.9,8.4,1.3,61.21,,18.7,,109.17,6.1,0.1,16.67,,10.0,17.8,1019.5,"Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain"
"Innsbruck,Austria","03/13/2020",2.8,7.8,5.2,-0.9,65.42,,16.1,,248.75,2.3,0.49,25.0,,10.0,13.3,1021.3,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain"
"Innsbruck,Austria","03/14/2020",5.8,6.8,6.3,-2.9,52.14,,10.2,,98.0,4.8,0.0,0.0,,,0.0,1019.9,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/14/2020",3.6,8.9,5.8,0.1,68.77,,20.9,,222.88,1.4,0.8,50.0,,10.0,39.9,1021.5,"Rain, Rain Showers",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","03/15/2020",9.0,12.3,10.7,-2.8,39.06,,40.2,64.8,181.5,5.2,0.0,0.0,,10.0,0.0,1018.3,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/15/2020",8.5,8.7,8.6,-3.6,42.11,,33.5,61.2,159.0,4.7,0.0,0.0,,10.0,0.0,1019.8,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/16/2020",12.3,16.9,14.7,-3.2,29.45,,18.0,64.8,278.0,,0.0,0.0,,10.0,0.0,1020.2,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/16/2020",7.1,17.6,12.3,-3.6,35.25,,13.4,64.8,139.33,5.6,0.0,0.0,,10.0,0.0,1022.3,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/17/2020",10.2,16.3,13.6,2.5,48.45,,19.2,,69.4,,0.0,0.0,,10.0,33.3,1028.3,"Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Partially cloudy"
"Innsbruck,Austria","03/18/2020",13.8,17.9,16.5,2.7,40.03,,9.4,,151.17,,0.0,0.0,,10.0,13.3,1024.6,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/18/2020",8.6,14.7,11.2,2.8,56.82,,12.5,,271.75,,0.0,0.0,,10.0,0.0,1025.4,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/19/2020",15.0,18.7,16.9,2.2,37.33,,9.7,,245.5,,0.0,0.0,,10.0,0.0,1023.5,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/19/2020",8.1,19.9,15.3,2.2,43.75,,8.0,,75.5,7.6,0.0,0.0,,10.0,3.3,1020.3,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/20/2020",13.7,19.1,16.7,1.8,37.27,,10.0,,178.63,,5.4,25.0,,10.0,16.6,1015.6,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain"
"Innsbruck,Austria","03/20/2020",11.4,12.1,11.8,3.1,55.21,,12.0,,261.0,,0.0,0.0,,10.0,22.2,1016.3,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/21/2020",9.4,10.8,10.2,5.9,74.32,,22.0,,78.5,6.4,0.0,0.0,,10.0,38.1,1015.9,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Partially cloudy"
"Innsbruck,Austria","03/21/2020",4.5,8.3,6.2,2.9,79.46,,19.3,,80.0,1.7,0.0,0.0,,10.0,39.9,1017.8,"Light Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Partially cloudy"
"Innsbruck,Austria","03/22/2020",0.2,7.3,4.2,-3.4,57.88,,26.9,54.0,80.7,-4.7,0.0,0.0,,10.0,21.3,1025.8,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/23/2020",3.2,4.5,4.0,-12.0,30.1,,25.9,,81.83,-0.9,0.0,0.0,,10.0,13.4,1029.0,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/23/2020",-1.0,2.2,0.3,-11.7,40.11,,22.1,,65.75,-5.8,0.0,0.0,,10.0,3.3,1030.7,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/24/2020",2.4,4.2,3.3,-10.1,36.78,,12.0,,110.5,-0.8,0.0,0.0,,10.0,6.7,1028.3,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/24/2020",0.1,5.4,3.4,-8.6,42.09,,26.2,,82.13,-2.1,0.0,0.0,,10.0,13.3,1026.2,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/25/2020",3.0,6.4,5.1,-7.7,39.34,,22.9,,86.88,-1.2,0.0,0.0,,10.0,20.0,1017.4,"Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/25/2020",1.7,2.7,2.2,-7.2,49.81,,21.8,,55.5,-3.3,0.0,0.0,,10.0,39.9,1018.3,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Partially cloudy"
"Innsbruck,Austria","03/26/2020",4.7,6.7,5.7,-8.1,36.4,,15.2,,97.25,2.7,0.0,0.0,,10.0,13.3,1015.8,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/27/2020",11.7,17.1,14.7,-0.4,35.68,,21.3,61.2,125.1,,0.0,0.0,,10.0,24.8,1011.0,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/27/2020",1.0,10.9,5.0,-1.2,66.04,,22.1,,240.5,-1.4,0.0,0.0,3.0,10.0,1.3,1016.7,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/28/2020",4.8,16.8,12.9,0.3,43.77,,17.9,,134.1,,0.0,0.0,,10.0,11.5,1013.4,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","03/28/2020",3.4,13.9,8.6,0.7,59.0,,15.3,,234.4,2.3,0.0,0.0,,10.0,25.7,1015.7,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Partially cloudy"
"Innsbruck,Austria","03/29/2020",0.8,9.9,5.6,0.3,69.9,,21.4,,201.8,-0.9,0.6,30.0,0.0,10.0,24.8,1016.9,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain"
"Innsbruck,Austria","03/29/2020",2.9,9.8,6.1,1.4,73.47,,21.3,,161.7,-0.3,3.57,60.0,,8.5,39.9,1016.8,"Rain, Rain Showers, Light Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","03/30/2020",0.8,2.2,1.3,-0.1,90.16,,13.8,,254.5,-2.2,6.56,70.0,0.0,9.3,40.8,1022.1,"Drizzle, Light Drizzle, Rain, Light Rain And Snow, Rain Showers, Light Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","03/30/2020",-0.1,2.6,1.3,-1.7,80.91,,14.1,,148.3,-3.4,0.98,70.0,,10.0,39.9,1023.0,"Light Snow, Rain, Light Rain And Snow, Rain Showers, Light Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","03/30/2020",-5.0,-0.2,-2.4,-5.6,78.86,,12.7,,240.2,-6.1,0.09,10.0,,10.0,24.4,1027.1,"Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain"
"Innsbruck,Austria","03/31/2020",-5.3,3.6,0.4,-7.2,58.89,,12.1,,167.8,-2.7,0.0,0.0,0.0,10.0,26.6,1026.7,"Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Partially cloudy"
"Innsbruck,Austria","03/31/2020",-3.6,3.0,-0.2,-7.1,60.88,,13.7,,132.5,-2.9,0.0,0.0,,10.0,18.6,1026.4,"Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/01/2020",-4.6,4.0,-2.1,-8.1,65.13,,7.8,,290.8,-6.7,0.0,0.0,0.0,10.0,2.7,1025.5,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/01/2020",1.8,10.5,7.4,-6.9,36.96,,14.8,,155.6,2.0,0.0,0.0,,10.0,0.0,1015.9,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/01/2020",-2.8,0.9,-1.2,-5.2,74.3,,5.5,,264.7,-4.5,0.0,0.0,0.0,10.0,0.0,1018.4,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/02/2020",0.9,14.8,9.7,-5.9,35.62,,17.1,,184.2,-1.0,0.0,0.0,,10.0,2.7,1011.0,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/02/2020",0.0,11.8,5.0,-2.1,62.3,,21.5,,255.8,-2.1,0.0,0.0,,10.0,18.3,1012.1,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/03/2020",0.7,12.7,5.8,-2.3,59.7,,6.3,,188.4,-0.9,0.0,0.0,,10.0,27.0,1015.5,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Partially cloudy"
"Innsbruck,Austria","04/03/2020",5.9,13.2,10.1,-2.4,42.7,,21.1,,93.6,6.4,0.0,0.0,,10.0,28.4,1015.5,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Partially cloudy"
"Innsbruck,Austria","04/04/2020",-0.3,6.4,3.0,-1.8,70.91,,4.7,,270.3,,0.0,0.0,0.0,10.0,16.9,1023.4,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/04/2020",8.2,14.5,12.2,-2.3,36.99,,17.7,,97.9,,0.0,0.0,,10.0,12.0,1020.6,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/04/2020",0.2,8.9,3.6,-1.9,68.51,,8.6,,210.0,-2.4,0.0,0.0,,10.0,0.0,1026.4,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/05/2020",0.3,19.0,10.3,-2.4,45.23,,16.2,54.0,182.5,-1.4,0.0,0.0,0.0,10.0,0.0,1023.7,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/05/2020",5.7,19.0,12.3,-2.0,39.27,,22.3,97.2,141.3,2.0,0.0,0.0,,10.0,0.0,1020.2,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/06/2020",2.5,15.7,6.9,-1.9,55.66,,21.5,97.2,269.3,-1.6,0.0,0.0,0.0,10.0,0.0,1025.6,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/06/2020",9.7,20.1,17.0,-3.8,25.62,,19.4,46.8,158.7,9.3,0.0,0.0,,10.0,0.0,1021.7,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/06/2020",2.1,8.1,4.8,-1.1,66.2,,8.2,,253.9,0.3,0.0,0.0,0.0,10.0,0.0,1031.1,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/07/2020",7.7,19.7,15.8,0.3,36.0,,15.2,,146.6,,0.0,0.0,,10.0,0.0,1027.5,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/07/2020",4.9,18.0,9.6,1.2,57.76,,14.3,61.2,199.7,3.1,0.0,0.0,,10.0,0.0,1028.0,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/08/2020",4.4,19.9,11.2,0.6,51.7,,12.3,64.8,263.6,2.9,0.0,0.0,0.0,10.0,2.7,1027.4,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/08/2020",9.2,21.7,16.2,0.9,38.25,,11.0,,121.0,,0.0,0.0,,10.0,12.0,1021.4,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/09/2020",4.9,9.8,6.8,1.9,71.11,,8.7,,249.5,3.2,0.0,0.0,0.0,10.0,23.6,1026.0,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/09/2020",12.4,19.4,17.2,2.2,37.06,,9.4,,147.3,,0.0,0.0,,10.0,25.7,1021.3,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Partially cloudy"
"Innsbruck,Austria","04/09/2020",4.4,14.7,8.2,2.0,66.2,,8.8,,240.8,3.2,0.0,0.0,,10.0,10.2,1025.6,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/10/2020",4.6,21.1,13.7,2.1,48.89,,9.4,,278.6,3.6,0.0,0.0,0.0,10.0,9.3,1024.0,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/10/2020",7.4,21.6,14.1,1.8,46.65,,11.6,,146.8,,0.0,0.0,,10.0,4.0,1021.1,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/11/2020",4.3,16.5,8.4,2.3,67.06,,9.4,,234.3,3.4,0.0,0.0,0.0,10.0,10.2,1025.6,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/11/2020",12.9,20.7,18.1,2.8,36.75,,16.6,,139.2,,0.0,0.0,,10.0,13.3,1019.2,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/11/2020",6.5,11.1,8.0,3.1,71.62,,8.7,,240.1,5.4,0.0,0.0,0.0,10.0,19.5,1023.6,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/12/2020",11.0,21.4,18.0,1.6,35.58,,15.9,50.4,238.8,,0.0,0.0,,10.0,21.3,1016.0,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/12/2020",8.5,18.8,13.4,1.3,45.28,,18.0,57.6,241.6,5.7,0.0,0.0,,10.0,23.9,1013.9,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/13/2020",7.8,18.5,12.7,1.7,48.73,,15.6,50.4,256.0,6.1,0.71,20.0,0.0,10.0,26.6,1014.5,"Precipitation In Vicinity, Rain, Rain Showers",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","04/13/2020",8.2,17.9,14.1,3.2,50.11,,17.9,61.2,84.9,5.5,6.8,60.0,,10.0,41.0,1011.7,"Precipitation In Vicinity, Rain, Rain Showers, Light Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","04/14/2020",2.5,7.9,4.3,1.1,80.23,,15.0,61.2,181.4,0.0,10.95,50.0,1.0,9.8,42.7,1019.8,"Rain, Light Rain",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Rain, Partially cloudy"
"Innsbruck,Austria","04/14/2020",4.7,8.3,6.8,-2.9,50.06,,25.5,,101.7,1.6,0.0,0.0,,10.0,19.5,1021.2,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/14/2020",-1.6,4.0,0.5,-4.4,69.98,,8.3,,221.9,-4.3,0.0,0.0,,10.0,2.7,1027.7,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/15/2020",-0.6,17.2,8.9,-4.4,42.55,,14.1,,193.8,-0.3,0.0,0.0,0.0,10.0,0.0,1025.0,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/15/2020",4.9,17.8,11.6,-2.1,41.38,,14.1,61.2,141.8,3.1,0.0,0.0,,10.0,0.0,1021.3,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
"Innsbruck,Austria","04/16/2020",3.0,18.1,8.3,-0.3,57.06,,21.2,57.6,271.9,0.6,0.0,0.0,0.0,10.0,0.0,1022.2,"",47.268,11.3913,"Innsbruck, Tirol, Österreich","Innsbruck, Tirol, Österreich","","Clear"
